ID_Formulario,Nombre_Curso,Marca temporal,"Comuna o corregimiento de residencia (Si no es de Cali, seleccionar la opción N/A)",Sexo,Curso de vida,Escolaridad,Perfil,¿Se dio a conocer el objetivo de la capacitación?,¿Se cumplió el objetivo de la capacitación?,¿Los contenidos brindados fueron coherentes con el objetivo planteado?,¿Los temas se desarrollaron en el tiempo previsto?,¿La capacitación aportó nuevos conceptos y/o técnicas que antes no conocía?,¿Los conocimientos recibidos durante la capacitación le permitirán llevarlos a la práctica en su vida cotidiana?,¿La metodología utilizada por el facilitador permitió el entendimiento de los contenidos?,¿El facilitador demostró el dominio del tema brindado?,¿Durante el desarrollo de la capacitación se propició la participación de los asistentes?,¿Durante la capacitación se dio espacio para la solución de inquietudes?,¿Cómo califica las condiciones del espacio físico o medio virtual en el que se desarrolló la capacitación?,¿El material utilizado permitió el entendimiento del tema?,"En general, ¿Cómo se sintió con la actividad de capacitación realizada?",Comuna o corregimiento de residencia,ESE
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-01T05:08:11.412Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,3,5,5,5,5,5,3,3,5,5,5,5,5,COMUNA 15,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-14T02:15:55.917Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,4,5,5,5,5,5,4,5,5,COMUNA 16,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-07T21:16:02.543Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 18,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-10T22:01:09.567Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,4,4,4,4,4,4,4,4,4,4,4,COMUNA 15,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-10T02:42:38.850Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 20,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-08T01:52:12.494Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,4,5,5,5,5,5,5,5,5,5,COMUNA 18,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-21T20:53:33.304Z,,Masculino,Adolescencia (12 - 17 años),Ninguna,Estudiante,5,5,4,3,1,3,5,5,2,4,5,5,4,COMUNA 7,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-09-29T22:36:46.605Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,4,5,5,5,5,5,5,5,5,5,COMUNA 17,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-18T16:36:24.470Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,3,4,4,4,4,4,4,4,4,4,4,COMUNA 12,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-22T22:51:11.997Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 16,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-07T19:57:48.825Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 10,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-03T17:39:51.266Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,4,5,5,5,5,5,4,4,5,5,5,5,COMUNA 15,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-08T19:55:23.420Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 20,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-16T21:50:28.487Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,4,5,5,4,4,5,5,4,5,5,COMUNA 21,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-23T23:42:27.583Z,,Femenino,Juventud (18 - 28 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,4,4,4,5,COMUNA 3,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-11T03:53:46.609Z,,Femenino,Adolescencia (12 - 17 años),Ninguna,Estudiante,1,3,5,2,4,2,4,2,1,3,3,1,4,COMUNA 12,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-09T01:34:22.384Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,4,3,4,3,5,5,5,5,3,4,4,COMUNA 18,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-08T19:46:34.179Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,4,5,5,COMUNA 13,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-29T23:26:15.889Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 18,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-15T00:06:39.642Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 16,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-11T22:09:13.831Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,5,5,5,5,5,5,5,5,5,5,5,COMUNA 13,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-20T00:50:19.292Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,C. DE MONTEBELLO,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-15T03:13:40.358Z,,Masculino,Adolescencia (12 - 17 años),Pregrado,Estudiante,4,5,4,5,5,4,5,5,5,5,5,5,5,COMUNA 21,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-09T01:16:05.145Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,3,4,4,3,3,4,2,4,3,4,4,5,4,COMUNA 12,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-09T00:41:41.541Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,4,5,4,5,5,5,5,5,5,5,5,COMUNA 18,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-09-25T20:38:27.857Z,,Masculino,Juventud (18 - 28 años),Bachiller,Estudiante,5,5,5,5,4,5,5,4,5,5,4,5,5,COMUNA 1,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-08T21:35:23.954Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 20,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-03T15:34:25.889Z,,Masculino,Adolescencia (12 - 17 años),Ninguna,Estudiante,5,5,5,5,5,5,5,5,5,5,4,5,5,COMUNA 18,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-16T21:40:17.068Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 18,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-18T03:34:34.722Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,4,5,5,5,COMUNA 21,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-02T21:27:11.244Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 20,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-21T20:13:01.897Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,4,5,4,3,5,5,4,4,5,5,5,5,COMUNA 14,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-24T01:06:54.735Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,4,4,4,5,4,5,4,4,4,4,5,COMUNA 10,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-09T17:16:53.304Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 21,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-14T22:56:47.774Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 9,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-27T21:18:47.169Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,4,4,5,5,5,5,5,5,5,5,5,COMUNA 21,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-21T18:29:49.084Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 15,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-10T22:17:53.445Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,4,4,5,4,5,4,3,4,4,5,4,COMUNA 16,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-04T23:41:16.025Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,3,4,5,5,5,5,5,5,5,5,COMUNA 18,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-09T17:00:37.214Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 20,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-11T19:33:40.440Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,5,5,5,5,4,4,5,5,4,4,3,5,COMUNA 15,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-21T17:58:12.075Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 7,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-21T19:10:46.328Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,4,5,5,4,4,4,4,5,5,5,5,COMUNA 3,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-09-29T13:36:22.166Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 12,Centro
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-12-03T20:40:56.082Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 9,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-14T02:04:16.128Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,3,4,5,5,5,4,5,5,COMUNA 13,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-03T03:08:04.362Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,3,4,5,4,5,5,5,5,5,5,5,5,5,COMUNA 18,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-22T14:28:08.170Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 16,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-01T03:22:23.747Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 15,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-29T17:07:14.501Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 5,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-09T04:22:33.969Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,2,1,1,1,1,1,1,1,1,1,1,1,1,COMUNA 12,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-10T23:15:46.220Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,3,3,3,3,3,4,3,4,4,3,4,3,4,COMUNA 10,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-09T01:32:15.559Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,4,4,5,5,4,COMUNA 3,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-23T19:38:15.294Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,4,5,5,5,5,5,5,5,COMUNA 12,Centro
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-18T18:59:26.483Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,4,4,4,4,4,4,4,4,4,4,4,COMUNA 15,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-08T03:57:46.760Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,3,4,5,5,4,5,4,5,4,5,4,5,4,COMUNA 12,Centro
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-08T01:53:13.111Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,4,4,4,COMUNA 16,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-11T16:33:48.984Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,4,3,4,5,4,5,3,5,4,4,4,COMUNA 12,Centro
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-06T13:33:55.771Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 11,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-29T03:36:23.995Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,5,5,5,5,5,5,5,5,5,5,5,5,COMUNA 3,Norte
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-03T20:43:07.764Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,5,5,5,5,5,5,5,4,5,5,5,4,COMUNA 18,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-09-25T21:09:23.311Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,4,4,4,4,4,4,3,3,4,3,3,COMUNA 12,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-18T18:29:01.733Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,5,4,4,4,5,5,5,5,5,5,4,4,COMUNA 18,Sur Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-16T15:12:07.344Z,,Femenino,Adolescencia (12 - 17 años),Bachiller,Estudiante,5,4,5,5,5,4,4,4,4,5,4,5,5,COMUNA 18,Ladera
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-10T03:19:04.586Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,3,4,4,3,4,3,4,5,2,4,4,4,4,COMUNA 15,Oriente
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-10-23T03:41:09.495Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,5,4,5,5,5,5,5,4,5,5,5,COMUNA 16,Centro
1giJ0jyUWAfQhn2UBxpL8XpCoNtE72sfctKCggDFQ-LI,-Satisfacción del Curso virtual - PF DERECHOS SEXUALES Y REPRODUCTIVOS 2025 - (PFSAG_2026) (PFSAG_2025),2025-11-11T19:06:06.279Z,,Masculino,Adolescencia (12 - 17 años),Bachiller,Estudiante,4,4,4,4,4,4,4,5,4,5,5,5,5,COMUNA 9,Norte
